﻿MP's name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Start-up spend,Remaining start-up budget,Wind-up maximum budget available,Reason for budget set,Wind-up spend,Remaining wind-up budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Accommodation spend,Remaining accommodation budget,Travel and subsistence maximum budget available,Travel and subsistence spend,Other costs maximum budget available,Other costs spend,Subtotal of other parliamentary costs,Overall total spend for this financial year,pID
Tim Farron,Westmorland and Lonsdale CC,,,19966.84,,,,136463.37,,,,0,,,,0,,156430.21,,,18761.61,,uncapped,9158.86,uncapped,0,27920.47,184350.68,1591
Tim Loughton,East Worthing and Shoreham CC,,,19883.21,,,,114522.31,,,,0,,,,0,,134405.52,,,19723.95,,uncapped,6541.43,uncapped,0,26265.38,160670.9,114
Tim Yeo,South Suffolk CC,,,11130.9,,,,124907.3,,,,0,,,,0,,136038.2,,,13974.86,,uncapped,4968,uncapped,0,18942.86,154981.06,136
Tobias Ellwood,Bournemouth East BC,,,13745.46,,,,113814.71,,,,0,,,,0,,127560.17,,,22324.92,,uncapped,10888.17,uncapped,0,33213.09,160773.26,1487
Toby Perkins,Chesterfield BC,,,16748.56,,,,125959.55,,,,0,,,,0,,142708.11,,,19961.81,,uncapped,10062.4,uncapped,0,30024.21,172732.32,3952
Tom Blenkinsop,Middlesbrough South and East Cleveland CC,,,11933.93,,,,135471.99,,,,0,,,,0,,147405.92,,,10200,,uncapped,3264.38,uncapped,0,13464.38,160870.3,4037
Tom Brake,Carshalton and Wallington BC,,,23243.49,,,,127765.94,,,,0,,,,0,,151009.43,,,0,,uncapped,12.9,uncapped,0,12.9,151022.33,151
Tom Clarke,"Coatbridge, Chryston and Bellshill BC",,,13897.95,,,,118655.98,,,,0,,,,0,,132553.93,,,14725,,uncapped,16564.28,uncapped,0,31289.28,163843.21,583
Tom Greatrex,Rutherglen and Hamilton West BC,,,16596.27,,,,115609.56,,,,0,,,,0,,132205.83,,,22842.22,,uncapped,11648.51,uncapped,0,34490.73,166696.56,4047
Tom Harris,Glasgow South BC,,,23739.92,,,,135493.27,,,,0,,,,0,,159233.19,,,20301.78,,uncapped,19338.59,uncapped,786.18,40426.55,199659.74,1418
Tom Watson,West Bromwich East BC,,,21789.86,,,,135987.19,,,,0,,,,0,,157777.05,,,9814.72,,uncapped,7120.37,uncapped,0,16935.09,174712.14,1463
Tony Baldry,Banbury CC,,,13923.49,,,,125474.8,,,,0,,,,0,,139398.29,,,0,,uncapped,2457.75,uncapped,0,2457.75,141856.04,93
Tony Cunningham,Workington CC,,,14241.09,,,,102822.15,,,,0,,,,0,,117063.24,,,4244.68,,uncapped,7582.3,uncapped,0,11826.98,128890.22,1469
Tony Lloyd,Manchester Central BC,,,16262.21,,,,51494.07,,,,0,,,,18183.86,,85940.14,,,10320.76,,uncapped,3803.6,uncapped,50.83,14175.19,100115.33,450
Tracey Crouch,Chatham and Aylesford CC,,,13589.6,,,,117850.09,,,,0,,,,0,,131439.69,,,20630.04,,uncapped,420,uncapped,0,21050.04,152489.73,3950
Tristram Hunt,Stoke-on-Trent Central BC,,,17648.03,,,,117383.96,,,,0,,,,0,,135031.99,,,13098.08,,uncapped,11763.03,uncapped,0,24861.11,159893.1,4111
Valerie Vaz,Walsall South BC,,,16237.42,,,,129249.61,,,,0,,,,0,,145487.03,,,9651.71,,uncapped,4690.8,uncapped,0,14342.51,159829.54,4076
Vernon Coaker,Gedling CC,,,20982.51,,,,114689.11,,,,0,,,,0,,135671.62,,,0,,uncapped,5240.35,uncapped,0,5240.35,140911.97,360
Vince Cable,Twickenham BC,,,19251.93,,,,122364.03,,,,0,,,,0,,141615.96,,,0,,uncapped,0,uncapped,0,0,141615.96,207
Virendra Sharma,"Ealing, Southall BC",,,23912.4,,,,115078.75,,,,0,,,,0,,138991.15,,,0,,uncapped,0,uncapped,0,0,138991.15,1604
Wayne David,Caerphilly CC,,,14863.53,,,,104904.39,,,,0,,,,0,,119767.92,,,20000,,uncapped,7068.83,uncapped,0,27068.83,146836.75,1398
William Hague,Richmond (Yorks) CC,,,7360.3,,,,83813.95,,,,0,,,,0,,91174.25,,,0,,uncapped,1451.6,uncapped,0,1451.6,92625.85,379
William McCrea,South Antrim,,,22194.21,,,,124600.24,,,,0,,,,0,,146794.45,,,20448.76,,uncapped,19503.69,uncapped,0,39952.45,186746.9,655
Willie Bain,Glasgow North East BC,,,16370.44,,,,138441.39,,,,0,,,,0,,154811.83,,,20831.08,,uncapped,22454.95,uncapped,0,43286.03,198097.86,1610
Yasmin Qureshi,Bolton South East BC,,,20498.66,,,,130149.04,,,,0,,,,0,,150647.7,,,0,,uncapped,8067.06,uncapped,0,8067.06,158714.76,3924
Yvette Cooper,"Normanton, Pontefract and Castleford CC",,,20824.18,,,,133401.65,,,,0,,,,0,,154225.83,,,0,,uncapped,8632.98,uncapped,0,8632.98,162858.81,420
Yvonne Fovargue,Makerfield CC,,,14638.72,,,,136903.2,,,,0,,,,0,,151541.92,,,19383.49,,uncapped,7766.71,uncapped,0,27150.2,178692.12,4034
Zac Goldsmith,Richmond Park BC,,,0,,,,109721.94,,,,0,,,,0,,109721.94,,,0,,uncapped,0,uncapped,0,0,109721.94,4062
