﻿MP's name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Start-up spend,Remaining start-up budget,Wind-up maximum budget available,Reason for budget set,Wind-up spend,Remaining wind-up budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Accommodation spend,Remaining accommodation budget,Travel and subsistence maximum budget available,Travel and subsistence spend,Other costs maximum budget available,Other costs spend,Subtotal of other parliamentary costs,Overall total spend for this financial year,pID
Margaret Hodge,Barking BC,26100,Standard London area budget,24797.226,1302.774,148500,Standard London area budget,135569.19,12930.81,0,,0,0,0,,0,0,160366.42,0,,-24.48,24.48,0,214.7,0,420,610.22,160976.64,140
Margaret Ritchie,South Down,23450,Standard non-London area budget,21033.82,2416.18,154051.55,"Standard non-London area budget, plus an uplift of £12,651.55 for staff absence",147552.02,6499.53,0,,0,0,0,,0,0,168585.84,12752,Hotels,12752,0,0,23008.82,0,0,35760.82,204346.66,4130
Margot James,Stourbridge BC,26804.51,"Standard non-London area budget, plus an uplift of £3,354.51 agreed following an application to IPSA",23297.774,3506.736,141400,Standard non-London area budget,134318.36,7081.64,0,,0,0,0,,0,0,157616.13,0,,0,0,0,6116.3,0,113.91,6230.21,163846.34,4115
Maria Caulfield,Lewes CC,23450,Standard non-London area budget,19901.96,3548.04,141400,Standard non-London area budget,139224.59,2175.41,183.17,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,816.83 covered the spend for 2015-16, and the remaining £183.17 was available to spend in 2016-17, until 7th May 2016.",0,183.17,0,,0,0,159126.55,0,,0,0,0,2207.95,0,0,2207.95,161334.50,4492
Maria Eagle,Garston and Halewood BC,23450,Standard non-London area budget,18394.438,5055.562,146129.57,"Standard non-London area budget, plus an uplift of £4,729.57 for staff absence",141550.88,4578.69,0,,0,0,0,,0,0,159945.32,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),4893.47,3956.53,0,6932.53,0,0,11826,171771.32,483
Maria Miller,Basingstoke BC,23450,Standard non-London area budget,7620.368,15829.632,141400,Standard non-London area budget,133921.99,7478.01,0,,0,0,0,,0,0,141542.36,2806,Hotels,2806,0,0,7046.9,0,0,9852.9,151395.26,1480
Marie Rimmer,St Helens South and Whiston BC,23450,Standard non-London area budget,19471.206,3978.794,141400,Standard non-London area budget,116714.49,24685.51,3897.83,"The full budget amount of £6,000 covers one year from the date of the MP's election. £2,102.17 covered the spend for 2015-16, and the remaining £3,897.83 was available to spend in 2016-17, until 7th May 2016.",3897.83,0,0,,0,0,140083.53,20610,Standard budget for renting a property in the London area,20592,18,0,9825.84,0,0,30417.84,170501.37,4457
Marion Fellows,Motherwell and Wishaw BC,23450,Standard non-London area budget,21796.8,1653.2,141400,Standard non-London area budget,111803.06,29596.94,22.52,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,977.48 covered the spend for 2015-16, and the remaining £22.52 was available to spend in 2016-17, until 7th May 2016.",0,22.52,0,,0,0,133599.86,21360,Standard budget for renting in the London area + £750.00 in hotel,21360,0,0,23440.44,0,0,44800.44,178400.30,4440
Mark Durkan,Foyle,23450,Standard non-London area budget,16585.364,6864.636,141400,Standard non-London area budget,136740.81,4659.19,0,,0,0,0,,0,0,153326.17,13798,Hotels,13798,0,0,12392.74,0,0,26190.74,179516.91,1594
Mark Field,Cities of London and Westminster BC,26100,Standard London area budget,4107.252,21992.748,148500,Standard London area budget,115966.05,32533.95,0,,0,0,0,,0,0,120073.30,0,,0,0,0,1296,0,0,1296,121369.30,1405
Mark Francois,Rayleigh and Wickford CC,23450,Standard non-London area budget,1125.268,22324.732,141400,Standard non-London area budget,98678.71,42721.29,0,,0,0,0,,0,0,99803.98,0,,0,0,0,0,0,0,0,99803.98,1444
Mark Garnier,Wyre Forest CC,23450,Standard non-London area budget,13649.27,9800.73,141400,Standard non-London area budget,123610.28,17789.72,0,,0,0,0,,0,0,137259.55,27885,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of three dependants",23862.45,4022.55,0,5132.93,0,0,28995.38,166254.93,4074
Mark Harper,Forest of Dean CC,23450,Standard non-London area budget,19479.48,3970.52,141400,Standard non-London area budget,136239.06,5160.94,0,,0,0,0,,0,0,155718.54,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),6232.74,2617.26,0,7310.65,0,0,13543.39,169261.93,1520
Mark Hendrick,Preston BC,23450,Standard non-London area budget,18598.158,4851.842,141400,Standard non-London area budget,102663.46,38736.54,0,,0,0,0,,0,0,121261.62,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),4430.01,4419.99,0,9380.1,0,0,13810.11,135071.73,473
Mark Lancaster,Milton Keynes North CC,23450,Standard non-London area budget,17313.15,6136.85,141400,Standard non-London area budget,138009.37,3390.63,0,,0,0,0,,0,0,155322.52,21150.8,Standard budget for renting in the London area + £540.80 in hotel,16817.65,4333.15,0,2483.3,0,0,19300.95,174623.47,1544
Mark Menzies,Fylde CC,23450,Standard non-London area budget,16735.66,6714.34,141400,Standard non-London area budget,125625.03,15774.97,0,,0,0,0,,0,0,142360.69,18242.51,"Standard budget for renting a property in the London area for four months + £11,372.51 in Hotels",18242.51,0,0,11886.49,0,0,30129,172489.69,3998
Mark Pawsey,Rugby CC,23450,Standard non-London area budget,22972.44773,477.55227,151888.73,"Standard non-london budget, plus an uplift of £6,168.73 for staff absence, plus an uplift of £4,320.00 agreed further to an application to IPSA",143836.10,8052.63,0,,0,0,0,,0,0,166808.55,20610,Standard budget for renting a property in the London area,20599.92,10.08,0,9580.06,0,0,30179.98,196988.53,4052
Mark Prisk,Hertford and Stortford CC,26100,Standard London area budget,11435.406,14664.594,148500,Standard London area budget,109033.98,39466.02,0,,0,0,0,,0,0,120469.39,0,,0,0,0,1120.95,0,0,1120.95,121590.34,1424
Mark Pritchard,The Wrekin CC,23450,Standard non-London area budget,16453.266,6996.734,141400,Standard non-London area budget,103383.63,38016.37,0,,0,0,0,,0,0,119836.90,11360,Standard budget for renting a property in constituency band D,11224.55,135.45,0,4313.31,0,0,15537.86,135374.76,1576
Mark Spencer,Sherwood CC,23450,Standard non-London area budget,15945.476,7504.524,141400,Standard non-London area budget,122944.79,18455.21,0,,0,0,0,,0,0,138890.27,12649,Hotels,12649,0,0,7215.99,0,0,19864.99,158755.26,4055
Mark Tami,Alyn and Deeside CC,23450,Standard non-London area budget,22946.98,503.02,143951.1,"Standard non-London area budget, plus an uplift of £2,551.10 for staff absence",143951.10,0.00,0,,0,0,0,,0,0,166898.08,24247.48,"Standard London area budget, plus an uplift for two dependants for six months and one dependant for six months",20784.7,3462.78,0,7943.05,0,0,28727.75,195625.83,1383
Mark Williams,Ceredigion CC,23450,Standard non-London area budget,19478.42,3971.58,141400,Standard non-London area budget,135862.28,5537.72,0,,0,0,0,,0,0,155340.70,12871,Hotels,12871,0,0,9233.95,0,456.99,22561.94,177902.64,1498
Martin Docherty-Hughes,West Dunbartonshire CC,23450,Standard non-London area budget,19355.69,4094.31,141400,Standard non-London area budget,134026.19,7373.81,291.2,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,708.80 covered the spend for 2015-16, and the remaining £291.20 was available to spend in 2016-17, until 7th May 2016.",0,291.2,0,,0,0,153381.88,20610,Standard budget for renting a property in the London area,20532.1,77.9,0,29743.88,0,0,50275.98,203657.86,4374
Martin Vickers,Cleethorpes CC,23450,Standard non-London area budget,11265.09,12184.91,141400,Standard non-London area budget,81654.44,59745.56,0,,0,0,0,,0,0,92919.53,20892.36,"Standard budget for renting a property in the London area, plus an uplift of £282.36 agreed following an application to IPSA",20892.36,0,0,5647.3,0,0,26539.66,119459.19,3957
Martyn Day,Linlithgow and East Falkirk CC,23450,Standard non-London area budget,23404.09,45.91,143841.29,"Standard non-London area budget plus an uplift of £2,441.29 for staff absence",140320.07,3521.22,1440.31,"The full budget amount of £6,000 covers one year from the date of the MP's election. £4,559.69 covered the spend for 2015-16, and the remaining £1,440.31 was available to spend in 2016-17, until 7th May 2016.",1440,0.31,0,,0,0,165164.16,20610,Standard budget for renting a property in the London area,20397,213,0,32800.55,0,0,53197.55,218361.71,4488
Mary Creagh,Wakefield CC,23450,Standard non-London area budget,20954.83,2495.17,141400,Standard non-London area budget,139132.17,2267.83,0,,0,0,0,,0,0,160087.00,14725.83,"Accommodation associated expenditure for one month, plus standard budget for renting in constituency Band E for eleven months, plus an uplift for two dependants for eleven months",13507.72,1218.11,0,7653.4,0,1404.99,22566.11,182653.11,1579
Mary Glindon,North Tyneside BC,29236.05,"Standard non-London area budge, plus an uplift of £5,786.05 agreed following an application to IPSA",20550.94,8685.11,141400,Standard non-London area budget,120073.16,21326.84,0,,0,0,0,,0,0,140624.10,20610,Standard budget for renting a property in the London area,18741.99,1868.01,0,11749.19,0,0,30491.18,171115.28,4126
Mary Robinson,Cheadle BC,23450,Standard non-London area budget,23028,422,141400,Standard non-London area budget,124892.45,16507.55,2935.51,"The full budget amount of £6,000 covers one year from the date of the MP's election. £3,064.49 covered the spend for 2015-16, and the remaining £2,935.51 was available to spend in 2016-17, until 7th May 2016.",1349.84,1585.67,0,,0,0,149270.29,20610,Standard budget for renting a property in the London area,20400,210,0,5331.65,0,0,25731.65,175001.94,4406
Matt Warman,Boston and Skegness CC,23450,Standard non-London area budget,13642.896,9807.104,141400,Standard non-London area budget,122879.61,18520.39,2952.21,"The full budget amount of £6,000 covers one year from the date of the MP's election. £3,047.79 covered the spend for 2015-16, and the remaining £2,952.21 was available to spend in 2016-17, until 7th May 2016.",1057.68,1894.53,0,,0,0,137580.19,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),3691.54,5158.46,0,6890.13,0,0,10581.67,148161.86,4361
Matthew Hancock,West Suffolk CC,23450,Standard non-London area budget,15140.828,8309.172,148856.14,"Standard non-London area budget, plus an uplift of £7,456.14 for staff absence",133872.10,14984.04,0,,0,0,0,,0,0,149012.93,18635,"Standard budget for renting a property in Constituency Band D, plus an uplift to cover the cost of three dependants",18490.38,144.62,0,4250.87,0,0,22741.25,171754.18,4070
Matthew Offord,Hendon BC,26100,Standard London area budget,15393.98,10706.02,148500,Standard London area budget,141987.07,6512.93,0,,0,0,0,,0,0,157381.05,0,,0,0,0,991.01,0,0,991.01,158372.06,4006
Matthew Pennycook,Greenwich and Woolwich BC,26100,Standard London area budget,12426.73,13673.27,148500,Standard London area budget,142202.18,6297.82,5970.41,"The full budget amount of £6,000 covers one year from the date of the MP's election. £29.59 covered the spend for 2015-16, and the remaining £5,970.41 was available to spend in 2016-17, until 7th May 2016.",0,5970.41,0,,0,0,154628.91,0,,0,0,0,0,0,0,0,154628.91,4520
Meg Hillier,Hackney South and Shoreditch BC,26100,Standard London area budget,8781.85,17318.15,148500,Standard London area budget,143985.49,4514.51,0,,0,0,0,,0,0,152767.34,0,,0,0,0,70.8,0,1622.4,1693.2,154460.54,1524
Mel Stride,Central Devon CC,23450,Standard non-London area budget,9218.21,14231.79,141400,Standard non-London area budget,123495.82,17904.18,0,,0,0,0,,0,0,132714.03,0,,0,0,0,5077.56,0,0,5077.56,137791.59,3935
Melanie Onn,Great Grimsby BC,23450,Standard non-London area budget,10174.22,13275.78,141400,Standard non-London area budget,114238.93,27161.07,669.42,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,330.58 covered the spend for 2015-16, and the remaining £669.42 was available to spend in 2016-17, until 7th May 2016.",0,669.42,0,,0,0,124413.15,23035,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",22329.49,705.51,0,6612.6,0,0,28942.09,153355.24,4464
Mhairi Black,Paisley and Renfrewshire South CC,23450,Standard non-London area budget,20975.28,2474.72,141400,Standard non-London area budget,141386.68,13.32,531.28,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,468.72 covered the spend for 2015-16, and the remaining £531.28 was available to spend in 2016-17, until 7th May 2016.",0,531.28,0,,0,0,162361.96,20610,Standard budget for renting a property in the London area,19944.97,665.03,0,24500.46,0,300,44745.43,207107.39,4421
Michael Dugher,Barnsley East CC,23450,Standard non-London area budget,21591.67,1858.33,160109.45,"Standard non-London area budget, plus an uplift of £18,709.45 for staff absence",153682.21,6427.24,0,,0,0,0,,0,0,175273.88,17685,"Standard budget for renting a property in Constituency Band E, plus an uplift to cover the cost of three dependants",12989.04,4695.96,0,6566.49,0,0,19555.53,194829.41,3916
Michael Ellis,Northampton North BC,23450,Standard non-London area budget,6854.12,16595.88,141400,Standard non-London area budget,103418.89,37981.11,0,,0,0,0,,0,0,110273.01,20610,Standard budget for renting a property in the London area,20360.59,249.41,0,0,0,0,20360.59,130633.60,4116
Michael Fabricant,Lichfield CC,23450,Standard non-London area budget,6855.63,16594.37,141400,Standard non-London area budget,106971.13,34428.87,0,,0,0,0,,0,0,113826.76,11360,Standard budget for renting a property in constituency band D,10045.48,1314.52,0,4962.65,0,0,15008.13,128834.89,280
Michael Fallon,Sevenoaks CC,26100,Standard London area budget,1875.836,24224.164,148500,Standard London area budget,96300.48,52199.52,0,,0,0,0,,0,0,98176.32,0,,0,0,0,127.95,0,0,127.95,98304.27,88
Michael Gove,Surrey Heath CC,23450,Standard non-London area budget,15361.07,8088.93,141400,Standard non-London area budget,136766.48,4633.52,0,,0,0,0,,0,0,152127.55,0,,0,0,0,296.9,0,0,296.9,152424.45,1571
Michael Moore,"Berwickshire, Roxburgh and Selkirk CC",,,,0,,,,0.00,,,,0,,,,0,0.00,,,,0,,,,,0,0.00,638
Michael Tomlinson,Mid Dorset and North Poole CC,23450,Standard non-London area budget,18351.818,5098.182,141400,Standard non-London area budget,138963.68,2436.32,932.87,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,067.13 covered the spend for 2015-16, and the remaining £932.87 was available to spend in 2016-17, until 7th May 2016.",883.82,49.05,0,,0,0,158199.32,27885,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of three dependants",24694.54,3190.46,0,7493.17,0,0,32187.71,190387.03,4497
Michelle Donelan,Chippenham CC,23450,Standard non-London area budget,23259.99,190.01,141631.51,Standard non-London area budget plus an uplift of £231.51 for staff absence,141495.67,135.84,322.67,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,677.33 covered the spend for 2015-16, and the remaining £322.67 was available to spend in 2016-17, until 7th May 2016.",219.99,102.68,0,,0,0,164975.65,20610,Standard budget for renting a property in the London area,20610,0,0,10425.44,0,0,31035.44,196011.09,4530
